"x","y","f(x,y)",
-2.72615175985293, 44.8890621240887, 0.849315789473684,
-2.72572309319992, 45.2764373672505, 0.849315789473684,
-3.01009502868101, 45.9546707769753, 0.846710526315789,
-3.19974545880878, 46.3422631470119, 0.83628947368421,
-3.38917464160641, 46.9235452263881, 0.823263157894737,
-3.67386462007544, 47.3112503353795, 0.810236842105263,
-3.76814363081762, 47.989270793732, 0.789394736842105,
-3.95779406094539, 48.3768673393009, 0.78678947368421,
-3.95724785662369, 48.861085349359, 0.78678947368421,
-4.24128100715507, 49.8298595863543, 0.781578947368421,
-4.24073480288249, 50.3140817719446, 0.773763157894737,
-4.33511752328611, 50.895259463386, 0.771157894736842,
-4.61946871685456, 51.5735012241455, 0.771157894736842,
-4.90425549103052, 51.8643677417581, 0.776368421052631,
-4.9032667921468, 52.7359693459979, 0.797210526315789,
-4.90260305020553, 53.3170384740019, 0.797210526315789,
-5.09135466310376, 54.4794022079343, 0.797210526315789,
-5.09080154482755, 54.9636285690271, 0.797210526315789,
-5.09024151254771, 55.4478549301348, 0.797210526315789,
-5.08957777060643, 56.0289240581388, 0.797210526315789,
-5.08822954481125, 57.1910664896641, 0.818052631578947,
-5.08733764158534, 57.9658336780276, 0.823263157894737,
-5.08632128673622, 58.8374436333171, 0.823263157894737,
-5.08576125450551, 59.3216699944099, 0.823263157894737,
-5.08519430827117, 59.8058963555028, 0.820657894736842,
-5.08473798565277, 60.1932841252019, 0.815447368421053,
-5.17921750181244, 60.6776232252644, 0.807631578947368,
-5.17853301790941, 61.2587007043032, 0.794605263157895,
-5.17762037277086, 62.0334678926815, 0.776368421052631,
-5.17693588891695, 62.6145453717203, 0.776368421052631,
-5.17625140501391, 63.195622850759, 0.776368421052631,
-5.36587417922541, 63.5832360983826, 0.776368421052631,
-5.36484399641816, 64.454854404692, 0.771157894736842,
-5.36415259856062, 65.0359318837308, 0.771157894736842,
-5.26853918998139, 65.5200538569036, 0.771157894736842,
-5.26819349102805, 65.8105946841743, 0.771157894736842,
-5.17222746954098, 66.5852533091152, 0.771157894736842,
-4.98145006094816, 67.1661094857469, 0.771157894736842,
-4.98086928675569, 67.6503400223571, 0.771157894736842,
-4.88513142655325, 68.2313089379585, 0.778973684210526,
-4.88349972759177, 69.5871744829477, 0.797210526315789,
-4.88302957706436, 69.9745622526469, 0.797210526315789,
-4.88232435124869, 70.5556522582378, 0.807631578947368,
-4.88185420072128, 70.9430400279518, 0.815447368421053,
-4.87985606094295, 72.5894589267787, 0.825868421052631,
-4.87914392117277, 73.1705447568522, 0.83628947368421,
-4.87902638350407, 73.2673958747833, 0.838894736842105,
-5.54419951257535, 73.3650570430443, 0.825868421052631,
-6.11445063082669, 73.3657543543898, 0.812842105263158,
-7.25493903942035, 73.3671489770807, 0.776368421052631,
-8.7755925555792, 73.3690070821728, 0.713842105263158,
-10.2962391577344, 73.3708693627674, 0.635684210526316,
-11.8168857598405, 73.3727358188942, 0.531473684210526,
-13.6226510071669, 73.3749530184376, 0.359526315789474,
-15.6185990609355, 73.2805529290092, 0.221447368421053,
-18.4697855125489, 73.284064538841, 0.130263157894737,
-19.6102531792299, 73.285471688099, 0.135473684210526,
-19.9904113727423, 73.2859393460026, 0.138078947368421,
-20.5606417491301, 73.2866450083829, 0.177157894736842,
-21.035839491033, 73.2872295807735, 0.213631578947368,
-21.9864631362215, 73.0946964896631, 0.278763157894737,
-22.7472427598684, 72.7082231581843, 0.307421052631579,
-23.6976313297686, 72.709396478483, 0.367342105263158,
-24.8383271576852, 72.517097216317, 0.442894736842105,
-27.6901842652434, 71.9394979429857, 0.711236842105263,
-29.211031372767, 71.7476663387381, 0.78678947368421,
-30.5415712222252, 71.7493156679753, 0.792,
-31.5872275018005, 71.556899491337, 0.771157894736842,
-33.2029966200949, 71.4620442705423, 0.792,
-34.2484178243819, 71.4633386808307, 0.807631578947368,
-35.769382469525, 71.1746559586372, 0.828473684210526,
-38.0505321362136, 70.9837721967491, 0.849315789473684,
-39.5711510824526, 70.9856637059803, 0.849315789473684,
-40.9019190931954, 70.7935982727735, 0.838894736842105,
-41.947347211486, 70.7948968585792, 0.828473684210526,
-42.9927753297275, 70.7961996199024, 0.812842105263158,
-45.5588293082607, 70.7993980659592, 0.805026315789474,
-46.3191387813802, 70.8003459083335, 0.794605263157895,
-47.0794551684542, 70.8012979262104, 0.784184210526316,
-47.4597308996353, 70.7049102906656, 0.776368421052631,
-48.1247726630798, 70.899468507549, 0.771157894736842,
-50.5948951899476, 71.6774591950737, 0.771157894736842,
-51.6401020609081, 71.8724975964278, 0.771157894736842,
-52.4952367490914, 72.0672979932904, 0.771157894736842,
-53.255560050169, 72.0682583622168, 0.755526315789474,
-53.8257973405114, 72.0689765511493, 0.739894736842105,
-54.4909704695335, 72.166675299052, 0.724263157894737,
-55.1561435985557, 72.2643823979895, 0.706026315789473,
-55.7261596415679, 72.4588278759033, 0.690394736842105,
-55.8211991899582, 72.4589489659077, 0.68778947368421,
-56.2961756845801, 72.6532817048667, 0.674763157894737,
-57.1515454480026, 72.6543631637827, 0.666947368421052,
-57.8167185770738, 72.7520702627203, 0.672157894736842,
-58.2919232329803, 72.7526715371657, 0.672157894736842,
-58.5768206308213, 72.9467662716628, 0.679973684210526,
-59.3371508458534, 72.9477308160918, 0.690394736842105,
-59.9074019641539, 72.9484531805417, 0.698210526315789,
-60.1928663082293, 72.6582129904938, 0.695605263157894,
-60.668416663089, 72.3682149804398, 0.690394736842105,
-61.238895942625, 72.1752017048587, 0.690394736842105,
-61.9041866093159, 72.1760451592982, 0.690394736842105,
-62.2845798781165, 71.9827938792553, 0.693,
-62.4751222114702, 71.5955647792023, 0.698210526315789,
-62.475571620085, 71.2080976746726, 0.698210526315789,
-62.4769267598347, 70.0456880100638, 0.698210526315789,
-62.5729826630742, 69.1740070709935, 0.703421052631579,
-62.573432071689, 68.7865399664638, 0.708631578947368,
-62.7640781147041, 68.3024430463953, 0.726868421052631,
-62.860237727605, 67.3338942873096, 0.739894736842105,
-63.0509943942361, 66.7529295472256, 0.747710526315789,
-63.2435348673681, 64.6221089155901, 0.755526315789474,
-63.4348446523245, 63.5568134264933, 0.763342105263158,
-63.8163372437231, 62.3948881218577, 0.778973684210526,
-63.9123793190044, 61.5232113583047, 0.78678947368421,
-64.2932081684618, 60.94248044718, 0.797210526315789,
-64.5791080931938, 60.2647648015677, 0.797210526315789,
-64.9608150179189, 58.9090996813837, 0.815447368421053,
-65.3427362759705, 57.359703096701, 0.823263157894737,
-65.5348964802784, 55.5194817495797, 0.854526315789474,
-65.916596491049, 54.1638124538783, 0.891,
-65.9181106523418, 52.8076922023429, 0.922263157894737,
-65.918981813606, 52.0327663443184, 0.922263157894737,
-65.9198460609156, 51.2578404863087, 0.919657894736842,
-65.9222175555635, 49.1268027277836, 0.891,
-65.8292176308259, 47.2862473393004, 0.875368421052631,
-65.4505459426408, 45.929697009503, 0.875368421052631,
-65.0713418781414, 45.057473253216, 0.875368421052631,
-64.5968770179214, 44.3788723979902, 0.875368421052631,
-64.1224190716559, 43.7002757182819, 0.875368421052631,
-63.8376115555673, 43.4093549189432, 0.872763157894737,
-63.552810953384, 43.1184382951367, 0.867552631578947,
-63.077710007139, 43.0210318334219, 0.864947368421052,
-63.1747615232659, 41.1807228004502, 0.849315789473684,
-63.1761374050265, 39.9214912465023, 0.875368421052631,
-63.1776100824449, 38.5653960480713, 0.877973684210526,
-63.5600844587727, 36.434809245395, 0.883184210526315,
-63.5620618566384, 34.594391648971, 0.859736842105263,
-63.7538072222023, 33.0447695863639, 0.831078947368421,
-63.7554665770309, 31.4949387479019, 0.807631578947368,
-64.0425557060641, 29.6548217887154, 0.750315789473684,
-64.0431710501765, 29.073631570707, 0.73728947368421,
-64.0436826845783, 28.5893091727289, 0.726868421052631,
-64.0438901039503, 28.3955777082154, 0.721657894736842,
-64.2345914587488, 27.8145920905593, 0.706026315789473,
-64.2360226523419, 26.4584801900587, 0.674763157894737,
-64.3316775447956, 25.8773943599851, 0.666947368421052,
-64.3322928888588, 25.2961999664593, 0.666947368421052,
-64.3327976093061, 24.8118733929639, 0.672157894736842,
-64.3337171684483, 23.9400838904413, 0.711236842105263,
-64.3340213834781, 23.6494887814445, 0.721657894736842,
-64.3347335232974, 22.9714307434355, 0.73728947368421,
-64.3354387491131, 22.2933685299091, 0.752921052631579,
-64.3373608350971, 20.4529175293459, 0.792,
-64.3383702759917, 19.4842560313053, 0.797210526315789,
-64.3390685878038, 18.8061938177789, 0.797210526315789,
-64.3393728028336, 18.5155945332648, 0.794605263157895,
-64.149992017914, 17.8373318949183, 0.799815789473684,
-64.1502893189893, 17.5467326104041, 0.807631578947368,
-64.150690329726, 17.1592696813918, 0.815447368421053,
-64.1522874587676, 15.6094012632733, 0.851921052631579,
-64.1528889749219, 15.0282026942449, 0.864947368421052,
-64.1534835770725, 14.4469999496992, 0.877973684210526,
-64.1541749748809, 13.768929385138, 0.891,
-64.1547695770315, 13.1877308160948, 0.904026315789473,
-64.0602278351339, 12.7032956791471, 0.914447368421052,
-63.9657759748905, 12.1219927221987, 0.927473684210526,
-63.9668614695303, 11.0564508775905, 0.930078947368421,
-63.9674491576773, 10.4752481330448, 0.932684210526316,
-63.8731978028513, 9.70020953605062, 0.937894736842105,
-63.6839967813383, 8.82820708217063, 0.943105263157894,
-63.4943048673853, 8.4405479038557, 0.945710526315789,
-63.2094696953313, 8.149660508671, 0.948315789473684,
-63.2098568781099, 7.76218922862397, 0.945710526315789,
-63.2103477705991, 7.27784595304407, 0.937894736842105,
-63.2106381577199, 6.98724249301251, 0.93528947368421,
-63.2114194372807, 6.21229158189849, 0.922263157894737,
-63.2122007168416, 5.43734484628703, 0.896210526315789,
-63.11773502864, 4.85603771380644, 0.883184210526315,
-63.1182259211292, 4.37169443824138, 0.872763157894737,
-63.1187098996147, 3.88735116266148, 0.857131578947368,
-63.1193805555597, 3.20926807154809, 0.828473684210526,
-63.215007792097, 2.62814466181801, 0.799815789473684,
-63.215581652335, 2.04692521520269, 0.773763157894737,
-63.2161624265275, 1.46570994410477, 0.747710526315789,
-63.5017719641387, 0.981629726105875, 0.721657894736842,
-63.5971018996499, 0.691113951924751, 0.708631578947368,
-63.5975858781354, 0.206762325324903, 0.693,
-63.6930126093044, -0.180629619891642, 0.685184210526316,
-63.6936832652002, -0.858721062039817, 0.669552631578947,
-63.5986368028553, -0.858812923422488, 0.669552631578947,
-63.1232316415805, -0.66552823924045, 0.679973684210526,
-62.5528768136186, -0.569199060924321, 0.690394736842105,
-62.2672672759582, -0.0851271939602095, 0.706026315789473,
-61.8869984587808, 0.0113773560716383, 0.719052631578947,
-61.5068333512647, 0.0110140860880192, 0.729473684210526,
-61.031614867351, 0.0105589547217296, 0.7425,
-60.3663172867056, 0.00991592510237371, 0.760736842105263,
-59.7960661684543, 0.00936893236824801, 0.771157894736842,
-59.2258081361993, 0.00881776411672821, 0.781578947368421,
-58.4654710071636, 0.00808704863209592, 0.797210526315789,
-57.8001803404727, 0.00744401901274002, 0.833684210526316,
-57.4200083190022, 0.00708074902912093, 0.854526315789474,
-56.6596781039209, 0.00634585802709453, 0.896210526315789,
-56.2795129964049, 0.00597841252608132, 0.909236842105263,
-55.6142223297632, 0.00533538289189101, 0.927473684210526,
-54.9490215447756, -0.0921754667429317, 0.945710526315789,
-54.5688564372596, -0.0925429122439449, 0.953526315789473,
-53.4283611147114, -0.0936494242495442, 0.969157894736842,
-52.8581169103654, -0.0942005925010641, 0.976973684210526,
-52.4779518028494, -0.0945680380020773, 0.976973684210526,
-52.0977866953333, -0.0949396590204846, 0.976973684210526,
-51.1473773835204, -0.0958624482904117, 0.969157894736842,
-50.9572982867397, -0.0960461710409183, 0.969157894736842,
-50.4820936308332, -0.096505477924602, 0.969157894736842,
-50.1019354372717, -0.0968770989281749, 0.969157894736842,
-49.5316912329748, -0.0974324426970888, 0.969157894736842,
-48.581281921162, -0.0983594074844101, 0.961342105263158,
-47.5358399749132, -0.0993782336395674, 0.932684210526316,
-46.3003189318836, -0.100580782560066, 0.917052631578947,
-45.4449560824156, -0.101420061482111, 0.917052631578947,
-44.8747187921224, -0.101975405251025, 0.919657894736842,
-44.399514136216, -0.102443063154662, 0.932684210526316,
-43.6391977490929, -0.103186305191477, 0.953526315789473,
-41.548320770599, -0.105236484068808, 0.99,
-40.788004383525, -0.105983901623017, 0.99,
-40.2177670931827, -0.106543420909325, 0.982184210526316,
-39.5524902544991, -0.107198977080863, 0.971763157894737,
-39.0772026308438, -0.0108071660186564, 0.966552631578947,
-38.6020048888919, -0.0112748239222939, 0.966552631578947,
-36.891293017914, -0.0129617328011718, 0.963947368421053,
-35.8458579856689, -0.01399726104074, 0.956131578947368,
-35.2756206953266, -0.0145609558444422, 0.950921052631579,
-34.8004298673782, -0.0150327892654738, 0.945710526315789,
-33.4698761899619, -0.0163480771407788, 0.927473684210526,
-33.0897179964004, -0.0167238736765803, 0.922263157894737,
-32.6145202544976, -0.0171957070976119, 0.914447368421052,
-32.0442829641552, -0.0177635774187082, 0.906631578947368,
-31.093894394255, -0.0187072442607714, 0.893605263157895,
-30.7137362006934, -0.019087216313967, 0.888394736842105,
-29.7631609533829, 0.173688054775658, 0.875368421052631,
-29.2879632114801, 0.173212045837232, 0.875368421052631,
-28.527646824357, 0.172456277248235, 0.875368421052631,
-27.9573196523114, 0.268743700390424, 0.875368421052631,
-27.3870823620182, 0.268171654551933, 0.875368421052631,
-26.3416473297731, 0.267127775292411, 0.875368421052631,
-25.5813309426499, 0.266367831200855, 0.875368421052631,
-25.2962122974788, 0.266079720515495, 0.875368421052631,
-24.6307556953395, 0.459130575738297, 0.875368421052631,
-23.8704393082655, 0.458366456129347, 0.875368421052631,
-23.015083372752, 0.457506299605497, 0.851921052631579,
-22.5398856308492, 0.457030290667071, 0.838894736842105,
-21.7795692437261, 0.456266171043286, 0.820657894736842,
-21.1142924050425, 0.455598088319565, 0.810236842105263,
-20.3538792222124, 0.55168508664167, 0.799815789473684,
-19.3084441899673, 0.55063285634736, 0.776368421052631,
-18.5481208888897, 0.549864561206181, 0.755526315789474,
-17.1222511039695, 0.838985712696346, 0.732078947368421,
-16.5518271362169, 1.03211172721741, 0.724263157894737,
-15.8864535017772, 1.12829476243958, 0.706026315789473,
-15.5062953082648, 1.12791061486899, 0.693,
-14.936051103968, 1.12733021799571, 0.674763157894737,
-13.415224738357, 1.31948751258518, 0.666947368421052,
-12.5598549749345, 1.31861900502654, 0.674763157894737,
-11.8944813404949, 1.41479368921392, 0.679973684210526,
-11.6090861362102, 1.70505475684884, 0.677368421052632,
-11.2289210286941, 1.70467060927825, 0.682578947368421,
-10.8487559211289, 1.70428228619027, 0.68778947368421,
-10.2785117168321, 1.70369771381443, 0.693,
-8.662818652332, 1.70204420905987, 0.693,
-8.18760708242193, 1.70155984908665, 0.698210526315789,
-7.80744197490587, 1.70117152599867, 0.703421052631579,
-7.23719777060904, 1.700586953608, 0.711236842105263,
-6.6669466523577, 1.70000238121733, 0.719052631578947,
-6.38182109318291, 1.69971009502941, 0.724263157894737,
-5.81156997493157, 1.69912552263873, 0.729473684210526,
-5.43112830825285, 1.98928220235363, 0.724263157894737,
-5.24077265235853, 2.27963930687378, 0.713842105263158,
-5.14555334051241, 2.4732413303481, 0.706026315789473,
-5.04987079214251, 3.15109476803448, 0.674763157894737,
-5.04941446952411, 3.63533783119692, 0.653921052631579,
-4.95409836202018, 3.92579097261713, 0.6435,
-5.23885748027988, 4.31348355505638, 0.635684210526316,
-5.90415506092523, 4.31416833986451, 0.627868421052631,
-6.28432016849041, 4.31456083845506, 0.625263157894737,
-6.9495140394252, 4.41209674119424, 0.633078947368421,
-7.61480470611605, 4.41278570150494, 0.651315789473684,
-8.0900093620225, 4.41327423701038, 0.661736842105263,
-8.75530002866422, 4.41396319732107, 0.677368421052632,
-9.13545822222577, 4.41435152040905, 0.682578947368421,
-10.2759535448231, 4.41552901621035, 0.698210526315789,
-10.8461908351163, 4.41611358860103, 0.706026315789473,
-11.2263559426815, 4.4165060872064, 0.711236842105263,
-12.1767583404907, 4.41748315818762, 0.724263157894737,
-12.4618838996655, 4.41777544439037, 0.729473684210526,
-12.9370816415683, 4.41826397988098, 0.750315789473684,
-13.3172467491335, 4.41865647848636, 0.765947368421052,
-13.7924444910363, 4.41914083845957, 0.784184210526316,
-14.1726026845979, 4.41953333706495, 0.799815789473684,
-14.5527677921139, 4.41992166015293, 0.810236842105263,
-15.313084179237, 4.42070248183146, 0.828473684210526,
-15.7882888351435, 4.42118684181951, 0.838894736842105,
-15.8832315878269, 4.51813817216802, 0.8415,
-17.1187526308073, 4.5194033538346, 0.862342105263158,
-18.3542667598824, 4.52066853550118, 0.875368421052631,
-19.1145831469564, 4.52144518166231, 0.875368421052631,
-20.0649786308111, 4.52241390162357, 0.875368421052631,
-20.6352159211535, 4.52299429849685, 0.875368421052631,
-21.3955253942729, 4.52377094465798, 0.875368421052631,
-23.2012768136412, 4.52560817216305, 0.875368421052631,
-24.5318235770538, 4.5269610396949, 0.877973684210526,
-25.2921330501733, 4.52773351033864, 0.883184210526315,
-25.8623703405157, 4.52831390721192, 0.885789473684211,
-26.2425216200736, 4.52869805478251, 0.888394736842105,
-26.8127589104159, 4.52927845165579, 0.893605263157895,
-27.9532265770478, 4.53043089435272, 0.901421052631579,
-28.9986546953384, 4.53149147568182, 0.901421052631579,
-30.0440828136291, 4.53254788149352, 0.901421052631579,
-31.6599279856687, 4.34046157071459, 0.901421052631579,
-32.6103165555689, 4.34142193964107, 0.898815789473684,
-32.9904747490813, 4.34180191167943, 0.896210526315789,
-33.7507842222008, 4.34257020682061, 0.891,
-34.6061332437107, 4.34343036332962, 0.875368421052631,
-35.3664496308338, 4.34419448295341, 0.862342105263158,
-36.5069172974657, 4.34533857463039, 0.846710526315789,
-37.1721872222439, 4.34600665735411, 0.838894736842105,
-38.597773534047, 4.34743468418422, 0.823263157894737,
-40.8789024587738, 4.15599140302464, 0.838894736842105,
-44.2054733297493, 3.96558782560719, 0.875368421052631,
-45.2509083619945, 3.96662752934932, 0.872763157894737,
-45.8211456523368, 3.96719539967041, 0.864947368421052,
-46.3915696200894, 3.77403180547797, 0.862342105263158,
-47.9122093082409, 3.77553916713857, 0.867552631578947,
-49.4328489963925, 3.77704235326694, 0.880578947368421,
-50.9536891899616, 3.58481825042884, 0.888394736842105,
-52.2844433727463, 3.39239789827321, 0.909236842105263,
-53.3298922329496, 3.39342925098055, 0.911842105263158,
-54.2803015448116, 3.39436039128526, 0.906631578947368,
-54.9455852974988, 3.3950159474568, 0.898815789473684,
-55.1356713082341, 3.3952038457247, 0.893605263157895,
-55.9910410716566, 3.39603894912935, 0.875368421052631,
-56.1811201684374, 3.39622684739725, 0.872763157894737,
-56.6562349426405, 3.4935581498138, 0.859736842105263,
-57.7967302652378, 3.49467718837158, 0.846710526315789,
-58.3668845877822, 3.59210452767335, 0.8415,
-59.0318917813559, 3.88335936835906, 0.851921052631579,
-59.3167269534099, 4.17423841252381, 0.864947368421052,
-59.5063289856596, 4.65876123533682, 0.877973684210526,
-59.695633716834, 5.43388751816655, 0.896210526315789,
-59.7903828781036, 5.72458283958079, 0.904026315789473,
-60.0749276630859, 6.30606951929449, 0.922263157894737,
-60.359666039433, 6.69381638345987, 0.93528947368421,
-60.4545119964095, 6.88764388485864, 0.9405,
-60.8343867168539, 7.17862314142601, 0.945710526315789,
-61.2141715555459, 7.56647021799401, 0.953526315789473,
-61.3087202114471, 8.05090117943918, 0.966552631578947,
-61.3084298243754, 8.34150463947074, 0.971763157894737,
-61.3078421361793, 8.92270320849909, 0.979578947368421,
-60.7373974265141, 9.11587097820892, 0.979578947368421,
-60.4519814802676, 9.40618632755513, 0.979578947368421,
-59.9766731146997, 9.50257396311478, 0.979578947368421,
-59.8816266523057, 9.50247792621471, 0.979578947368421,
-59.2162391899571, 9.59867766350646, 0.979578947368421,
-58.5508586415629, 9.69487740078337, 0.979578947368421,
-57.9806075233116, 9.69430117942749, 0.979578947368421,
-57.505402867356, 9.69382517048906, 0.979578947368421,
-56.74487906091, 9.88679251537882, 0.979578947368421,
-56.364713953394, 9.88640836780823, 0.976973684210526,
-55.509351103926, 9.88554821129921, 0.966552631578947,
-55.2242255448003, 9.88526010061385, 0.961342105263158,
-54.8440673512388, 9.88487595304326, 0.956131578947368,
-54.0837440501611, 9.88411183343431, 0.945710526315789,
-53.79862540499, 9.88382372274895, 0.943105263157894,
-53.1333416523028, 9.88315146450784, 0.932684210526316,
-52.6581369963963, 9.88267128005202, 0.927473684210526,
-51.7078383082485, 9.78485144214486, 0.914447368421052,
-51.3276732007324, 9.78446729457427, 0.909236842105263,
-50.8524754587805, 9.78398711011845, 0.901421052631579,
-50.2822381684382, 9.78341088876257, 0.909236842105263,
-49.5219217813642, 9.78263841811883, 0.919657894736842,
-48.7616053942411, 9.78187012297765, 0.930078947368421,
-47.716170361996, 9.78080954164855, 0.943105263157894,
-47.1459330717027, 9.78023332029267, 0.950921052631579,
-46.5756957813604, 9.77965292341939, 0.943105263157894,
-46.1004980394085, 9.77917273896357, 0.930078947368421,
-45.5302676630698, 9.77859234209029, 0.914447368421052,
-44.5797753835081, 9.8744872666271, 0.877973684210526,
-43.5343472652175, 9.873426685298, 0.820657894736842,
-42.4889191469268, 9.87236192845151, 0.763342105263158,
-41.3484514802949, 9.87120113471979, 0.700815789473684,
-40.3980698243492, 9.87022823924113, 0.648710526315789,
-39.827832534056, 9.86964784236785, 0.617447368421052,
-39.2576021577173, 9.86906744550941, 0.58878947368421,
-38.5923322329882, 9.86838683621867, 0.578368421052631,
-38.1171414050399, 9.86790247624546, 0.570552631578947,
